Tableau : Babeau Seguin;;;;;;
Colonne Zone depuis 05/07/24 : Bordeaux immo9;;;;;;
;;;;;;
;;Zones PTZ + au 1er octobre 2014;;;;
;;;;;;
N° Département;Département;Commune;Région;ZONE PTZ 2014;Zone depuis le 05 juillet 2024;Population
1;Ain;Dortan;Rhône-Alpes;C;;1994
1;Ain;Douvres;Rhône-Alpes;C;;1017
1;Ain;Drom;Rhône-Alpes;C;;213
1;Ain;Druillat;Rhône-Alpes;C;;1172
1;Ain;Échallon;Rhône-Alpes;C;;799
1;Ain;Échenevex;Rhône-Alpes;B1;;1798
1;Ain;Étrez;Rhône-Alpes;C;;819
1;Ain;Évosges;Rhône-Alpes;C;;146
1;Ain;Faramans;Rhône-Alpes;C;;722
1;Ain;Fareins;Rhône-Alpes;C;;2220
1;Ain;Farges;Rhône-Alpes;B1;;925
1;Ain;Feillens;Rhône-Alpes;C;;3214
1;Ain;Ferney-Voltaire;Rhône-Alpes;A;;8654
1;Ain;Flaxieu;Rhône-Alpes;C;;69
1;Ain;Foissiat;Rhône-Alpes;C;;1993
1;Ain;Francheleins;Rhône-Alpes;C;;1393
1;Ain;Frans;Rhône-Alpes;B2;;2020
1;Ain;Garnerans;Rhône-Alpes;C;;681
1;Ain;Genouilleux;Rhône-Alpes;C;;615
1;Ain;Géovreisset;Rhône-Alpes;C;;951
1;Ain;Germagnat;Rhône-Alpes;C;;148
1;Ain;Gex;Rhône-Alpes;A;;10711
1;Ain;Giron;Rhône-Alpes;C;;173
1;Ain;Gorrevod;Rhône-Alpes;C;;817
1;Ain;Grand-Corent;Rhône-Alpes;C;;170
1;Ain;Grièges;Rhône-Alpes;C;;1968
1;Ain;Grilly;Rhône-Alpes;B1;;801
1;Ain;Groissiat;Rhône-Alpes;C;;1190
1;Ain;Groslée;Rhône-Alpes;C;;359
1;Ain;Guéreins;Rhône-Alpes;C;;1374
1;Ain;Hautecourt-Romanèche;Rhône-Alpes;C;;812
1;Ain;Hauteville-Lompnes;Rhône-Alpes;C;;4120
1;Ain;Hostiaz;Rhône-Alpes;C;;84
1;Ain;Hotonnes;Rhône-Alpes;C;;316
1;Ain;Illiat;Rhône-Alpes;C;;594
1;Ain;Injoux-Génissiat;Rhône-Alpes;C;;1123
1;Ain;Innimond;Rhône-Alpes;C;;118
1;Ain;Izenave;Rhône-Alpes;C;;171
1;Ain;Izernore;Rhône-Alpes;C;;2368
1;Ain;Izieu;Rhône-Alpes;C;;205
1;Ain;Jassans-Riottier;Rhône-Alpes;B1;;6156
1;Ain;Jasseron;Rhône-Alpes;C;;1668
1;Ain;Jayat;Rhône-Alpes;C;;1088
1;Ain;Journans;Rhône-Alpes;C;;344
1;Ain;Joyeux;Rhône-Alpes;C;;242
1;Ain;Jujurieux;Rhône-Alpes;C;;2165
1;Ain;L'Abergement-Clémenciat;Rhône-Alpes;C;;
1;Ain;L'Abergement-de-Varey;Rhône-Alpes;C;;
1;Ain;La Boisse;Rhône-Alpes;B1;;2964
1;Ain;La Burbanche;Rhône-Alpes;C;;75
1;Ain;La Chapelle-du-Châtelard;Rhône-Alpes;C;;362
1;Ain;La Tranclière;Rhône-Alpes;C;;305
1;Ain;Labalme;Rhône-Alpes;C;;205
1;Ain;Lagnieu;Rhône-Alpes;C;;6954
1;Ain;Laiz;Rhône-Alpes;C;;1178
